mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm__C,param_svm__degree,param_svm__gamma,param_svm__kernel,param_svm__r,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18.85972170829773,0.8741207819830665,0.3564939498901367,0.06794170349042987,0.0001,2,0.0001,linear,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
18.84191288948059,1.0174928262714518,0.41417794227600097,0.0576495044463892,0.0001,2,0.0001,linear,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
13.331404161453246,0.23801454387435486,0.6141551017761231,0.10556963560686398,0.0001,2,0.0001,rbf,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.203125,0.203125,0.20392156862745098,0.20392156862745098,0.20392156862745098,0.20360294117647054,0.00039023733647280885,74
13.729941511154175,0.19399841201285062,0.5705749034881592,0.07890514133567547,0.0001,2,0.0001,rbf,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 1}",0.203125,0.203125,0.20392156862745098,0.20392156862745098,0.20392156862745098,0.20360294117647054,0.00039023733647280885,74
15.264748668670654,0.21276958501879642,0.31636533737182615,0.037231910487387505,0.0001,2,0.0001,poly,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.203125,0.203125,0.20392156862745098,0.20392156862745098,0.20392156862745098,0.20360294117647054,0.00039023733647280885,74
16.003492975234984,0.14642113357516204,0.3029326915740967,0.03742937016462469,0.0001,2,0.0001,poly,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 1}",0.203125,0.203125,0.20392156862745098,0.20392156862745098,0.20392156862745098,0.20360294117647054,0.00039023733647280885,74
17.634866189956664,0.7461946143842582,0.314068078994751,0.02594635444888749,0.0001,2,0.50005,linear,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
17.574689197540284,0.6772553945419667,0.3560199737548828,0.10592330778009378,0.0001,2,0.50005,linear,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
8.373418807983398,1.792660271794107,0.5474058628082276,0.1437562803044478,0.0001,2,0.50005,rbf,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.1875,0.2109375,0.20784313725490197,0.18823529411764706,0.19215686274509805,0.1973345588235294,0.010017923252057859,81
8.615420484542847,1.8795106773211299,0.6558611392974854,0.15969549536882688,0.0001,2,0.50005,rbf,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 1}",0.1875,0.2109375,0.20784313725490197,0.18823529411764706,0.19215686274509805,0.1973345588235294,0.010017923252057859,81
1.477168369293213,0.25984802282004804,0.0,0.0,0.0001,2,0.50005,poly,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
1.6339448928833007,0.3239061360150141,0.0,0.0,0.0001,2,0.50005,poly,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
20.285845613479616,0.6718191982450773,0.3315116882324219,0.023681293741477247,0.0001,2,1.0,linear,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
20.13717713356018,0.8872418714147564,0.3724912166595459,0.06003251127665695,0.0001,2,1.0,linear,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
6.895539855957031,0.159114255524818,0.710832929611206,0.20331923558608633,0.0001,2,1.0,rbf,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
7.544788980484009,0.3088233969722371,0.6400642395019531,0.08012493024901274,0.0001,2,1.0,rbf,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
0.9407597541809082,0.2673826009050345,0.0,0.0,0.0001,2,1.0,poly,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
0.8922772884368897,0.12755067026684216,0.0,0.0,0.0001,2,1.0,poly,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
20.079340982437134,0.698308402734394,0.3333770751953125,0.05430177366516053,0.0001,3,0.0001,linear,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
19.734397459030152,0.6641409791970304,0.3609114170074463,0.04293329954608347,0.0001,3,0.0001,linear,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
13.447226238250732,0.193461831709811,0.5442175388336181,0.09109282994775078,0.0001,3,0.0001,rbf,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.203125,0.203125,0.20392156862745098,0.20392156862745098,0.20392156862745098,0.20360294117647054,0.00039023733647280885,74
13.242833662033082,0.16639219791160334,0.547776174545288,0.08611622411300149,0.0001,3,0.0001,rbf,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 1}",0.203125,0.203125,0.20392156862745098,0.20392156862745098,0.20392156862745098,0.20360294117647054,0.00039023733647280885,74
14.999558210372925,0.2656266537744786,0.32373595237731934,0.03819529434211832,0.0001,3,0.0001,poly,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.203125,0.203125,0.18823529411764706,0.18823529411764706,0.25882352941176473,0.20830882352941177,0.026120385637424103,73
15.260978507995606,0.23131529193280842,0.3385098934173584,0.03145804106258128,0.0001,3,0.0001,poly,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 1}",0.203125,0.203125,0.20392156862745098,0.20392156862745098,0.20392156862745098,0.20360294117647054,0.00039023733647280885,74
17.468562269210814,0.6386538617114768,0.3301281452178955,0.04072971734205375,0.0001,3,0.50005,linear,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
17.27105827331543,0.8389071085201385,0.27632975578308105,0.060881933264464345,0.0001,3,0.50005,linear,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
8.06796612739563,1.3352377149647348,0.46820883750915526,0.08176164170665648,0.0001,3,0.50005,rbf,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.1875,0.2109375,0.20784313725490197,0.18823529411764706,0.19215686274509805,0.1973345588235294,0.010017923252057859,81
8.184301948547363,1.6683085621448057,0.6780419826507569,0.36821896789989383,0.0001,3,0.50005,rbf,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 1}",0.1875,0.2109375,0.20784313725490197,0.18823529411764706,0.19215686274509805,0.1973345588235294,0.010017923252057859,81
0.5651891231536865,0.012379144321813002,0.0,0.0,0.0001,3,0.50005,poly,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
0.6120015621185303,0.034171119354218495,0.0,0.0,0.0001,3,0.50005,poly,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
17.647283458709715,0.7639210905410934,0.29157357215881347,0.06963341796001248,0.0001,3,1.0,linear,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
17.58945918083191,0.8121548752464377,0.3282000064849854,0.0565530044007248,0.0001,3,1.0,linear,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 1}",0.3828125,0.43359375,0.3764705882352941,0.40784313725490196,0.37254901960784315,0.39465379901960784,0.02302062212531043,17
5.947489213943482,0.1101968761412516,0.4392861843109131,0.07650348979844532,0.0001,3,1.0,rbf,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
6.1684619903564455,0.2538318129500019,0.4580495834350586,0.0704604554052718,0.0001,3,1.0,rbf,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
0.5761814594268799,0.042752019545890474,0.0,0.0,0.0001,3,1.0,poly,0.1,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
0.6648739337921142,0.06733761839166616,0.0,0.0,0.0001,3,1.0,poly,1.0,"{'svm__C': np.float64(0.0001), 'svm__degree': 3, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
10.984981393814087,0.645545532227389,0.3214124202728271,0.03721777902289484,50.00005,2,0.0001,linear,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
10.954918146133423,0.7321810579711705,0.2935500144958496,0.014364188000042676,50.00005,2,0.0001,linear,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'linear', 'svm__r': 1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
7.466179752349854,0.15172538347604567,0.5145400524139404,0.051501614366831476,50.00005,2,0.0001,rbf,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.46484375,0.484375,0.4117647058823529,0.4666666666666667,0.4980392156862745,0.46513786764705883,0.029338316558235947,1
7.538107919692993,0.1743580704112477,0.4563424587249756,0.0618202832927849,50.00005,2,0.0001,rbf,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'rbf', 'svm__r': 1}",0.46484375,0.484375,0.4117647058823529,0.4666666666666667,0.4980392156862745,0.46513786764705883,0.029338316558235947,1
8.727472162246704,0.10620111257549132,0.3358438014984131,0.07787975743990978,50.00005,2,0.0001,poly,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 0.1}",0.44921875,0.45703125,0.43137254901960786,0.4392156862745098,0.42745098039215684,0.44085784313725485,0.010989952733669213,11
9.292489099502564,0.14335158636515463,0.28929362297058103,0.029595631328821474,50.00005,2,0.0001,poly,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.0001), 'svm__kernel': 'poly', 'svm__r': 1}",0.4296875,0.45703125,0.40784313725490196,0.4392156862745098,0.42745098039215684,0.43224571078431373,0.016049442291587928,15
10.86337594985962,0.6184546027747586,0.3203937530517578,0.07384732194373018,50.00005,2,0.50005,linear,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
10.851455020904542,0.5441502427389062,0.36925926208496096,0.09302415130908621,50.00005,2,0.50005,linear,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'linear', 'svm__r': 1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
2.8059185981750487,0.10362574299519264,0.4799987316131592,0.058171994571300054,50.00005,2,0.50005,rbf,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
3.034816360473633,0.2067465023850138,0.4938037395477295,0.048570362481106355,50.00005,2,0.50005,rbf,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'rbf', 'svm__r': 1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
1.4158621788024903,0.19122455432421218,0.0,0.0,50.00005,2,0.50005,poly,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
1.5627291202545166,0.2695025149826161,0.0,0.0,50.00005,2,0.50005,poly,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(0.50005), 'svm__kernel': 'poly', 'svm__r': 1}",,,,,,,,85
11.351475763320924,0.7091496329462526,0.36939191818237305,0.10713166949538996,50.00005,2,1.0,linear,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 0.1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
11.317192268371581,0.576151789139452,0.37009758949279786,0.11334727256280692,50.00005,2,1.0,linear,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'linear', 'svm__r': 1}",0.33203125,0.36328125,0.3254901960784314,0.3411764705882353,0.34509803921568627,0.3414154411764706,0.012910528310156665,29
2.9565805435180663,0.10317740278788903,0.7190788269042969,0.23458300743070643,50.00005,2,1.0,rbf,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 0.1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
3.247544860839844,0.14151587725325696,0.6210962295532226,0.09312172019076778,50.00005,2,1.0,rbf,1.0,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'rbf', 'svm__r': 1}",0.2109375,0.2109375,0.20784313725490197,0.20784313725490197,0.20784313725490197,0.20908088235294117,0.0015159219609136036,53
0.5669009208679199,0.10547741784680516,0.0,0.0,50.00005,2,1.0,poly,0.1,"{'svm__C': np.float64(50.00005), 'svm__degree': 2, 'svm__gamma': np.float64(1.0), 'svm__kernel': 'poly', 'svm__r': 0.1}",,,,,,,,85
